RA,DEC,TESSMAG,TEFF,PRIORITY,RADIUS,MASS,CONTRATIO,ECLONG,ECLAT,DIST,TICID,SPEC_LIST
284.9030160000001,43.953974,13.291,5541.0,0.000489347006881,0.9,0.93,0.0537806738531,297.0756350000001,65.998196,,164830167,knownplanet
295.624707,42.545898,15.274,5337.0,9.58973495878e-05,0.82,0.86,0.554940179031,313.099414,62.204428,,271758949,knownplanet
295.629265,44.690618,15.082,5472.0,0.000103835911891,0.9,0.94,0.34973776910899995,314.923154,64.185427,,271770315,knownplanet
293.127381,42.320102,14.895,6564.0,4.98626248435e-05,1.57,1.4,0.958970320494,309.202837,62.646993,,275496016,knownplanet
294.576249,38.456974,15.025,5261.0,0.000115256857747,0.8,0.84,0.583784535325,308.736953,58.635989,,378013798,knownplanet
284.6062100000001,41.196378,14.778,4895.0,0.00015137417709099998,0.74,0.77,4.2382164524800015,295.046416,63.37119300000001,,120317833,knownplanet
290.744328,43.260775,14.728,5306.0,0.000159458659424,0.83,0.86,0.298828432849,306.215877,64.11434200000001,,159449041,knownplanet
287.657404,48.982165,14.217,4611.0,0.000385191426405,0.69,0.73,0.0142544931971,306.035036,70.220962,,298785034,knownplanet
288.059319,51.354455,12.376,6149.0,0.000678215481168,1.21,1.21,0.032786474836900004,309.593947,72.316711,,298897924,knownplanet
296.894855,44.371777,14.796,6202.0,7.83233742346e-05,1.28,1.19,0.07493067807680001,316.511433,63.532722,,272719153,knownplanet
287.79386,45.98023900000001,15.033,5717.0,0.00010265394717,0.98,0.99,0.31489243392,303.4848970000001,67.362154,,158559861,knownplanet
298.9503180000001,46.692798,13.867,5949.0,0.000224931558413,1.09,1.06,0.147690000208,321.805986,65.010409,,268387099,knownplanet
285.173325,48.770041,14.629,4985.0,0.000240444949521,0.75,0.78,0.0837768995585,301.2343850000001,70.568446,,48506710,knownplanet
287.604616,42.166754,12.095999999999998,5711.0,0.000502041022857,1.35,0.81,0.474238353244,300.46108,63.756026,,158553540,knownplanet
287.887321,46.276231,12.34,5827.0,0.000930851188488,0.89,0.96,0.192123473447,303.891459,67.622125,,158625964,knownplanet
294.559169,46.062325,11.929,5854.0,0.00027345420504100004,2.19,0.87,0.6941673585860001,314.586761,65.74306700000001,,271164755,knownplanet
292.929134,48.602816,12.436,5960.0,0.000636774947082,1.15,,0.0204796897966,314.695527,68.512872,,26751563,knownplanet
291.6531700000001,44.688274,12.945,5952.0,0.00042818683985400014,1.16,,0.0442973071025,308.779298,65.238602,,63001143,knownplanet
294.192118,39.619003,12.838,6409.0,0.000280503563923,1.32,1.2,1.28916166565,308.914023,59.832284,,138644215,knownplanet
288.886635,44.83955,14.762,5677.0,0.000129014834323,0.97,0.98,0.12104362366,304.412264,66.03732600000001,,158843824,knownplanet
296.2935540000001,43.403263,13.217,6704.0,0.0001615921458,1.78,1.47,0.545679033579,314.782012,62.813836,,272269239,knownplanet
286.958436,42.541386,14.097,5659.0,0.000219979565628,0.97,0.98,0.0442417838743,299.642406,64.245513,,158386680,knownplanet
289.195464,46.6517,15.444,5218.0,9.39599717285e-05,0.82,0.86,0.392507368616,306.454611,67.676476,,158986227,knownplanet
297.373321,40.366397,15.130999999999998,4407.0,5.9385304703e-05,0.67,0.7,64.7053024658,313.970209,59.696747,,169459324,knownplanet
293.670473,41.410242,15.173,5188.0,0.00010790825592399998,0.79,0.83,0.987118748698,309.358918,61.653968000000006,,138296836,knownplanet
288.116051,42.440417,15.0,5570.0,0.000104866964953,0.94,0.96,0.112342536923,301.4571160000001,63.91435500000001,,158633475,knownplanet
287.5357640000001,48.727791,14.984000000000002,5747.0,0.000123988858153,0.94,0.96,0.0427515349699,305.55047,70.011318,,399953616,knownplanet
285.717427,44.758424,14.011,5078.0,0.00037370559014499987,0.74,0.81,0.0396613814763,298.998232,66.622408,,279913347,knownplanet
298.662344,48.248762,13.826,5753.0,0.00028242593279900004,0.98,0.98,0.113882774116,323.155507,66.477317,,264508835,knownplanet
294.831023,46.659594,13.309,5840.0,0.000360266654128,1.1,1.03,0.0247584661346,315.60647400000005,66.211703,,271253957,knownplanet
292.337549,47.6642,12.086,6138.0,0.000679512284433,1.23,1.17,0.00969061121279,312.688752,67.82003399999999,,63204326,knownplanet
299.675859,47.075845,13.509,6026.0,0.000286028142599,1.12,1.09,0.20635341099800006,323.268979,65.121059,,269030207,knownplanet
296.981009,43.209751,13.209,5544.0,0.000530198437665,0.84,,0.110323609449,315.621644,62.44143199999999,,272943597,knownplanet
293.311681,46.041712,14.934,5735.0,0.000111351225828,0.96,0.97,0.427104907323,312.618775,66.066358,,275575346,knownplanet
291.847822,48.968136,13.994000000000002,5416.0,0.000315558232043,0.87,0.9,0.0967550383965,313.3290140000001,69.14336,,26540675,knownplanet
296.009433,50.498387,15.050999999999998,5261.0,0.00014502705175799998,0.8,0.84,0.165606172458,322.045634,69.282384,,27766705,knownplanet
283.942434,41.471598,14.398,6010.0,0.000130725121495,1.15,1.1,0.031575874793599995,294.0906540000001,63.749437,,120042828,knownplanet
282.6999370000001,45.42577,11.501,6170.0,0.000859173629088,1.35,1.21,0.0277249881201,294.107287,67.80503900000001,,123496782,knownplanet
286.361576,42.963923,15.258,5664.0,8.762706379700001e-05,0.92,0.95,0.220890573173,298.920605,64.769071,,158218591,knownplanet
292.180119,49.202479,12.696,5880.0,0.000505611037631,1.27,1.06,0.0470046727998,314.1625160000001,69.264639,,424815791,knownplanet
292.254632,37.971417,15.147,5796.0,7.40492626081e-05,1.01,1.01,0.269709110149,305.109425,58.728175,,137548281,knownplanet
296.203815,42.777831,15.165,5187.0,0.000110943718592,0.79,0.82,0.743496030824,314.1332470000001,62.260706000000006,,272184502,knownplanet
286.580592,48.544196,12.31,6335.0,0.00050981511502,1.42,1.25,0.0698217159494,303.629486,70.054468,,399826842,knownplanet
293.89018,48.336122,15.164,6194.0,6.516368735100001e-05,1.23,1.15,0.738354611311,315.944154,67.999838,,27009720,knownplanet
294.951036,43.012437,12.995,5718.0,0.000520335674718,0.95,0.97,0.124009843315,312.47546,62.82023100000001,,271347291,knownplanet
292.545763,49.41697,14.636,5831.0,0.000145263012157,1.02,1.02,0.109116518105,315.032286,69.356335,,26656435,knownplanet
295.349666,45.114546,14.854,5793.0,0.00010157551691399997,1.01,1.01,1.66886499905,314.891332,64.65313,,271665352,knownplanet
285.156908,47.873326,15.091,5267.0,0.000132092968131,0.84,0.89,0.103990984578,300.394634,69.718214,,164834500,knownplanet
298.663469,43.894073,13.624,6019.0,0.000242438842213,1.15,1.09,0.0306911094981,318.636614,62.577507,,268160061,knownplanet
297.270579,50.121814,13.822,5840.0,0.000280914416792,1.02,1.02,0.123024053177,323.471177,68.555996,,28159758,knownplanet
291.588516,1.426457,13.26,5080.0,0.000358723920681,0.77,0.88,0.0222288155039,293.574109,23.116263,,391880567,knownplanet
280.78671,6.20417,12.877,5625.0,0.00034085207015,0.96,0.96,0.565937533228,282.304645,29.183876,,130162252,knownplanet
291.063709,0.7461479999999999,13.671,5075.0,0.000235549226282,0.79,0.89,0.479846592291,292.896041,22.526739000000006,,405010127,knownplanet
278.524691,-6.002595,14.619000000000002,5650.0,5.37255254661e-05,1.19,1.1,0.744498676602,278.876385,17.174411,,218299481,knownplanet
279.782615,4.357806,14.061,5900.0,6.12442749928e-05,1.61,1.14,0.538272919721,281.00349900000003,27.424196,,108155949,knownplanet
280.629661,6.513829,14.047,6040.0,0.000102051062407,1.19,1.09,0.224689487548,282.156352,29.505654,,130038122,knownplanet
278.495813,5.538464,14.54,5900.0,7.66550527308e-05,1.08,1.05,0.12697096894999998,279.650212,28.693595,,416136788,knownplanet
278.688337,5.573729,12.566,5150.0,0.000162992582111,1.78,1.01,0.500830064205,279.870902,28.715797,,106352250,knownplanet
278.902104,6.479653,14.455,5260.0,0.000107218065028,0.9,0.97,0.669103939851,280.18601,29.604714,,370736259,knownplanet
292.530806,49.061708,12.816,6040.0,0.00048608513877,1.15,1.1,0.346000305765,314.577957,69.039675,,424867045,knownplanet
290.156346,48.81899600000001,14.928,4963.0,0.000179474830504,0.75,0.81,0.08683975086960001,310.279698,69.45539699999999,,267748934,knownplanet
287.256682,46.066765,13.143,5421.0,0.0006108055984789999,0.86,0.91,0.0296012797358,302.631051,67.560906,,158416263,knownplanet
281.45716200000004,46.746476,13.105,4755.0,0.0008533341642949999,0.72,0.77,0.0640148861703,292.633619,69.287237,,123357476,knownplanet
282.035496,43.631268,13.488,5582.0,0.0004202326758899999,0.9,0.96,0.0655428421512,291.92302,66.15701899999999,,351803452,knownplanet
295.300093,40.556589,13.28,5427.0,0.000488893722701,0.84,0.93,0.0320855778726,311.147909,60.43244,,139155506,knownplanet
289.869641,46.729706,15.076,5232.0,0.000128074524918,0.83,0.87,0.208430371468,307.664833,67.58795,,159174942,knownplanet
291.516209,42.248185,14.171,5315.0,0.000251674303607,0.83,0.87,0.139195804715,306.6887490000001,62.973216,,159768168,knownplanet
286.710726,43.043447,12.897,6002.0,0.000482239522878,1.09,1.07,0.0448885012207,299.547753,64.777911,,158317637,knownplanet
294.6130100000001,45.06017,13.599,5935.0,0.000292231682265,1.06,1.05,0.0732031770946,313.721114,64.807817,,271162671,knownplanet
289.248907,47.650102,14.169,5718.0,0.00023286400838,0.96,0.98,0.048678232673000005,307.489346,68.598281,,158984916,knownplanet
288.417679,46.590429,12.619000000000002,6139.0,0.000485607923871,1.29,1.16,0.0434796233945,305.072989,67.79964100000001,,158730203,knownplanet
296.958866,46.39412100000001,12.893,5610.0,0.000619819538735,0.93,0.96,0.0561110593252,318.566058,65.351283,,272837755,knownplanet
289.41107,46.130847,14.415,5637.0,0.0001972416345,0.91,0.97,0.048563037723900006,306.354267,67.136184,,159050004,knownplanet
281.5829,47.233615,13.73,5074.0,0.000473396325536,0.78,0.82,0.0116603163386,293.188321,69.742187,,123357893,knownplanet
285.602528,50.112038,13.44,4598.0,0.00074721623627,0.7,0.76,0.00522980892145,303.410886,71.745386,,350814607,knownplanet
288.372509,47.933557,13.105,5214.0,0.0007028555333919999,0.82,0.92,0.0249223603779,306.243758,69.072406,,158785055,knownplanet
295.828701,43.425494,14.364,6146.0,0.000115978193943,1.22,1.15,0.650502822541,314.116397,62.963855,,271967039,knownplanet
297.090648,49.626565,14.299,4392.0,0.000400239981536,0.61,0.64,0.29046542519,322.535158,68.182263,,28084836,knownplanet
292.614103,44.394663,14.849,3843.0,0.0002751313801600001,0.54,0.57,0.485894479331,310.047682,64.721349,,63365721,knownplanet
289.072216,47.407058,13.449000000000002,3934.0,0.0009889741293089998,0.54,0.56,0.039178442588,306.94874,68.413702,,158983792,knownplanet
291.9127890000001,41.533611,14.123,6014.0,0.000157528556486,1.14,1.09,0.3436426202790001,306.800158,62.201764,,351072172,knownplanet
297.711853,45.26193,12.886,5979.0,0.0004096483881800001,1.21,1.0,0.043824584989,318.541897,64.10348,,273383120,knownplanet
294.742068,43.536833,13.226,6142.0,0.000233925051493,1.45,1.16,0.151113989251,312.59102,63.36374300000001,,271260980,knownplanet
288.793037,48.040235,13.812,6150.0,0.000146571563066,1.61,1.13,0.0109903949667,307.086447,69.072254,,299032847,knownplanet
296.754151,49.208743,13.815,6058.0,0.00021692938715200006,1.18,1.12,0.402732503437,321.483255,67.921643,,27914290,knownplanet
286.685521,47.09822,12.784,6453.0,0.00033758332057700003,1.51,1.4,0.073368348759,302.492321,68.663318,,158322296,knownplanet
286.273871,48.618706,14.747,5491.0,0.000169526915568,0.88,0.9,0.0140531012044,303.138794,70.191916,,405719252,knownplanet
292.0204540000001,44.876219,13.519,6109.0,0.000268294476656,1.17,1.11,0.167536912992,309.521402,65.32215,,63074840,knownplanet
297.3593,49.797551,12.607,4972.0,0.000115172244012,3.39,1.11,0.0913812745098,323.1689990000001,68.246105,,28159194,knownplanet
286.286006,43.32046500000001,12.67,5782.0,0.000604189069809,1.06,1.0,0.0476263122537,299.017334,65.12751899999999,,158215347,knownplanet
295.754129,42.53747,13.898,5328.0,0.000368376316439,0.74,0.78,0.144595171579,313.28262,62.161362,,271960115,knownplanet
295.90655,45.809117,13.897,4587.0,0.000430774512624,0.7,0.73,0.073724525675,316.396548,65.129654,,272074477,knownplanet
282.859926,42.665771,14.322,4027.0,0.000391807804945,0.57,0.59,0.74897024021,292.862731,65.08764000000001,,164411478,knownplanet
289.296268,46.457956,12.729,5556.0,0.0007828304676789999,0.91,0.95,0.0955921559387,306.4506990000001,67.470711,,158986490,knownplanet
290.248073,44.435246,13.69,4954.0,0.0004336760786,0.76,0.81,0.457454508369,306.321232,65.341301,,159304741,knownplanet
285.122028,44.110598,14.035,5388.0,0.00029906452624299995,0.84,0.88,0.055883999754300015,297.548838,66.109716,,164883912,knownplanet
292.75733,43.426906,12.352,6769.0,0.000292510606285,1.81,1.49,0.19492987109,309.483031,63.77951899999999,,63373862,knownplanet
294.613647,45.984628,14.782,5821.0,0.000119655269213,1.0,0.99,0.202150791618,314.594988,65.656717,,271164596,knownplanet
283.469359,40.132606,13.515999999999998,5473.0,0.000401565655821,0.87,0.93,0.0230008817325,292.697292,62.514612,,237188153,knownplanet
283.5967,45.40788,14.461,5518.0,0.000199254220094,0.88,0.91,0.25277287854,295.708481,67.637429,,164555061,knownplanet
283.717527,47.204442,12.741,4433.0,0.00131557650707,0.67,0.7,0.0259967034631,297.186384,69.352521,,164556761,knownplanet
292.672548,46.377408,13.358,5227.0,0.000560148051019,0.8,0.87,0.06179313831730001,311.926693,66.54696,,63362217,knownplanet
295.204906,42.559682,14.543,5431.0,0.000165481839213,0.86,0.89,0.785002694022,312.492053,62.330701,,271537790,knownplanet
289.352008,46.97372100000001,14.518,4445.0,0.00028574757359,0.68,0.71,0.0247684195463,307.016977,67.941168,,159051188,knownplanet
289.029742,49.769707,13.486,5494.0,0.0004836687558469999,0.89,0.93,0.0276199064097,309.386601,70.617603,,299154193,knownplanet
298.258123,47.60494600000001,13.686,3810.0,0.000831010954587,0.51,0.55,0.14984373283299998,321.80907,66.036862,,273873718,knownplanet
297.2779700000001,48.320331,12.296,5736.0,0.0004557699275219999,1.43,,0.251449286967,321.185671,66.97535400000001,,28089143,knownplanet
282.391957,43.889351,12.137,5594.0,0.000507085604853,1.3,1.08,1.1425521548,292.68227,66.355594,,123450224,knownplanet
283.206967,48.580504,14.475,5617.0,0.000171174368377,1.03,0.97,0.116990736869,297.316659,70.769824,,48304460,knownplanet
295.288695,48.59972,13.677,5986.0,0.000377210154436,0.9,0.94,0.0461127836393,318.4672720000001,67.828315,,27458633,knownplanet
294.316981,43.629338,14.911,5740.0,7.49210352316e-05,1.22,,0.452446088637,312.027138,63.563516,,270951852,knownplanet
283.135465,43.657023,13.473,3944.0,0.0010943422367999998,0.48,0.59,0.025339987373900003,293.854775,66.011996,,164460208,knownplanet
294.441763,40.557588,14.086,4731.0,0.000338764770547,0.69,0.8,0.194551526299,309.901567,60.655228,,377909730,knownplanet
296.183431,47.358764,12.907,5573.0,0.000445795968511,1.15,0.95,0.184481855344,318.427337,66.45049499999999,,272279290,knownplanet
297.650931,47.396295,12.507,5894.0,0.000559337078141,1.14,1.15,0.332599886511,320.675877,66.039846,,273377282,knownplanet
290.957911,47.406283,12.908,6388.0,0.00033374933699,1.45,1.28,0.06193193533,310.1433140000001,67.945545,,159642269,knownplanet
295.684822,47.748082,13.385,5807.0,0.0003358706801970001,1.06,1.01,0.650831870261,318.096157,66.948137,,271877680,knownplanet
285.888371,47.880388,13.29,6087.0,0.000375430364341,1.14,1.07,0.0596032057861,301.743754,69.57478,,158108219,knownplanet
283.340288,48.549049,12.882,5697.0,0.0007699209616,0.89,0.97,0.019803744913,297.547298,70.715168,,48305629,knownplanet
298.6609160000001,48.606374,12.809,5192.0,0.0008138411063910001,0.79,0.87,0.301298887751,323.587206,66.791285,,264507945,knownplanet
296.418559,49.540104,12.548,5884.0,0.000704740681487,0.98,1.05,0.574350949934,321.392903,68.317131,,27847148,knownplanet
296.566641,49.69625300000001,12.66,6123.0,0.000314326444444,1.27,1.18,4.2711559234099985,321.824768,68.407843,,351192037,knownplanet
297.736377,49.637152,13.123,5524.0,0.0005949771131759999,0.89,0.92,0.0340690537184,323.525477,67.986271,,28234096,knownplanet
289.880636,51.27708300000001,12.565,5763.0,0.000785780440261,0.99,1.07,0.365022626501,312.84129900000005,71.769053,,267673013,knownplanet
299.90591,45.43968,14.32,5535.0,0.000196353810529,0.9,0.93,0.362709377961,321.867908,63.592984,,269269546,knownplanet
283.022789,47.261135,14.002,5360.0,0.000326204882147,0.84,0.88,0.357112654348,295.932168,69.5308,,164455792,knownplanet
297.700237,47.863747,13.825,5322.0,0.0003641503727130001,0.83,0.87,0.06672183179130001,321.281218,66.44001300000001,,273376082,knownplanet
290.747687,48.242012,13.76,5863.0,0.000291574990846,1.04,1.03,0.0289245343001,310.660221,68.771399,,417659456,knownplanet
298.550827,48.332453,14.308,5266.0,0.000235930379663,0.85,0.92,0.0607205856121,323.092382,66.586302,,264508613,knownplanet
283.255488,48.355229,13.017,5667.0,0.000298575061775,1.56,1.17,0.0204243345487,297.223092,70.544384,,48304653,knownplanet
295.946419,42.658917,13.633,5595.0,0.0003797049984700001,0.84,,0.10004233266,313.661068,62.22148000000001,,271964647,knownplanet
282.061289,47.085491,13.279000000000002,5905.0,0.00035667713993600003,1.19,1.06,0.0193227109084,293.99731,69.522017,,351898154,knownplanet
298.29493,48.775455,13.526,5727.0,0.00015907957004,1.54,0.9,1.46735203104,323.256538,67.056159,,28448998,knownplanet
298.023104,43.363518,14.675999999999998,5796.0,0.000115374689336,1.04,0.78,0.0946173300876,317.254537,62.282258,,273694712,knownplanet
294.453671,44.145752,12.224,5740.0,0.000601875229945,1.19,1.01,0.0606316598987,312.668828,64.006284,,271046140,knownplanet
286.7527990000001,49.064911,13.49,4984.0,0.0007808650762129999,0.64,,0.0957319032828,304.46771,70.506159,,399860218,knownplanet
296.406857,51.358157,13.706,5447.0,0.0003752718739619999,0.92,0.93,0.0864275552095,323.9086,69.898829,,27843707,knownplanet
296.986731,47.477395,14.38,5443.0,0.00021526790196,0.86,0.9,0.155724295384,319.774397,66.315248,,272842291,knownplanet
295.118904,48.481289,12.678,5790.0,0.000485349867662,1.27,0.99,0.0802460285821,318.060789,67.772851,,27394293,knownplanet
289.780522,49.89653,13.99,5690.0,0.00026712125589400005,1.0,0.89,0.108343903852,310.8746930000001,70.541492,,416282268,knownplanet
287.708814,47.33305,11.636,6395.0,0.000428520941075,2.05,1.51,0.0438071494966,304.508666,68.660882,,158561566,knownplanet
293.160168,48.881192,14.057,5413.0,0.000375446710925,0.74,,0.152176978459,315.399003,68.699575,,26814955,knownplanet
287.439176,43.832084,13.583,4880.0,0.000674804281628,0.62,,0.0179383678305,301.273214,65.388963,,158434144,knownplanet
289.835435,49.825626,14.441,5752.0,0.00018346710155200006,1.0,0.87,0.0415910953084,310.885927,70.462331,,267671250,knownplanet
